5015911159.7791464922                                7485.51915798922                5797.11960741727
5016116369.3485532775                                7984.93059891101                 5621.0243861036
501633229.25468136787                                2066.93177834601                1832.13982977728
50164 3246.2385787041                                2324.29721462536                1772.75019124884
501662800.94474371082                                1985.30146357254                1529.84065364298
50167 3027.5736948776                                1083.32024431503                592.628548301986
501693277.21383740312                                2346.59744698564                1789.79891255681
50172 1837.0755474398                                1161.20648135329                880.417416185495
501755818.83782836906                                3906.36805401763                3036.55268028861
501773094.74411586969                                1991.06660372373                1559.51567829639
50178        39574.78                                29126.1261296743                        21350.08
501816031.81948714922                                3912.65985138707                3121.49767486747
501829135.26825136279                                6564.02710204669                5014.06051052727
501859012.50566055364                                3031.82926032666                1445.13893704909
501875703.89035907249                                3029.13390427564                  2232.375317046
5018916376.1638714761                                10500.9148165892                8262.07794762174
5019114440.7350161101                                9270.47510774935                7421.63196306209
501931093.54198614345                                769.787494198544                588.424278993865
50198 5036.4765839197                                2690.73039776631                1830.19613669336
501993104.68702806849                                2233.50879687921                1914.24229167807
502006140.98656651273                                4122.25116208652                3203.06137213999
50201   6377.85891099                                 4472.5307993959                3690.03981372831
502056849.04022980924                                4918.08714058872                3755.72511566765
502063831.60650163675                                 2658.1064783133                1984.90784048001
502077982.15191208603                                 5122.5916413704                4025.98053615906
502081927.96372309604                                1025.95105354064                699.596772023877
502111658.28513285421                                1045.12115060196                790.372793568088
502123234.73191673999                                1775.85362158238                1259.98847180384
5021522879.5385007063                                14667.8436528522                 11544.051879269
502191641.03937136252                                1107.97750811519                 866.62674537448
502231564.60056935835                                1002.60832877488                804.632949435362
502241809.30958936061                                1143.17855499761                866.433583648129
502254614.31324693697                                2964.70518245172                 2326.3769710602
502261606.93822507772                                1120.46966022969                924.306243539196
502277957.95899792857                                5135.38362886565                3963.09185184737
502285249.19511880473                                3793.39870694912                2934.38403808331
502291824.63143638989                                1158.03325619862                 1050.5044057317
5023019181.2501090556                                10131.0546105684                7440.98371110434
502368868.96926781435                                4223.40159029483                2952.77908137144
502374619.80365828631                                3107.13092045905                2347.99156967682
5023812637.4757094161                                12718.3304288511                8809.62421070517
502394191.51055799051                                2740.09066299321                2180.40420093601
502447928.25738710263                                5625.00732080236                4492.09217985761
50245        880.5852                                        576.3166                        394.0221
502471608.31348322026                                1208.54868577203                870.836398427413
502552627.49161133733                                1837.51309308885                1515.92764040772
502598415.00144887962                                5696.24229088374                4711.92784433391
502605140.00747709726                                3565.90608491205                2660.96335012209
50261  2681.329557464                                1917.09568239366                1563.42163974811
502622059.74565138673                                1381.81770850311                1090.26655623194
502632028.55797029514                                1327.48493692541                1065.10919744815
502654130.31805221187                                2960.77866828298                2259.34579015491
502693169.22601012744                                2198.53119452143                1642.65344816218
50270 4355.0681589236                                2842.20408582856                2383.04780570526
502711994.66836618855                                1421.59982083264                1119.66666489288
5027210580.7974573746                                7425.52622714225                6126.51046508538
5027412939.9925934073                                9303.18862830932                7108.17328586861
50276 3735.5153789114                                2509.26246244198                 1895.2475115338
502782109.43805734979                                 1493.0122052461                1148.56229689069
50279  2907.469393008                                 2798.8473651172                1992.96580603568
50280 2654.1927888322                                1880.82754820763                1448.92553697107
502812929.47633702119                                 2092.0062850482                1654.48253203051
502831908.05332928519                                1582.21833612572                1067.11664460237
502843394.11568390549                                2425.22683022892                1920.30877973446
502859618.59163471454                                6749.47794247004                5568.71352810834
502928682.18331378375                                5601.36271638158                4476.83539087259
502952427.80466078497                                1748.05053901829                1353.65668346454
502963650.91596631288                                2902.74686443627                2346.67765896582
502973292.52954982914                                2237.86627054895                911.440410905173
503018006.87460679084                                5751.65485643223                4392.99487362957
503023685.81244422824                                 2634.4199477597                2087.19231162635
503032589.81516454008                                1742.48731771812                1367.57100800024
503092869.76509829206                                2007.73506786812                1656.37514732521
503113450.20579987219                                2208.58231149848                1692.84186941847
503143206.92984463088                                2386.69280558483                1422.09560942388
503177145.36615704368                                5397.66409999859                4487.67561944353
503183038.71546534681                                2107.97988538079                1575.21817830213
503198657.76342334936                                5585.80336618031                4464.34759648231
503211405.15574367997                                998.825213429161                782.398782897105
503233786.04045983164                                2651.51249247751                2187.54589900637
503252300.34746238273                                 1548.5049119903                1217.95413010345
503271558.08143090844                                1108.49733054992                869.889568785314
503294285.51516428743                                2108.92591004739                1491.89119900642
503303785.44087226922                                 2712.4888533953                2069.52607037635
503323093.42189066544                                 2214.2788388338                1688.64018749096
503342159.23177289041                                1528.46075806025                1176.01722453257
503352271.07182599207                                1516.46605863454                1198.33410980453
503363132.63671782032                                2065.41978588811                1638.91942905237
503371434.19084872482                                        576.3166                        394.0221
503383645.43936233885                                2343.91539890023                1837.42792328232
503417205.03888237924                                4626.35235193629                3322.82084330755
503421900.96962831443                                 1298.3711286981                874.583947366589
50343  6188.840040752                                4867.24894580564                4276.86638726079
503451605.84578831221                                 1631.6070622382                1091.91930782233
503504803.68534357384                                3445.56064240918                 2629.9658195104
503531416.54932418568                                1029.45259542947                673.611667325088
503542123.53094809508                                1503.04504928002                1156.33274124247
503563076.53987353854                                2153.01555653988                1776.24382153231
50359 2662.1800906066                                1713.90841844907                1341.21918830164
503636249.03842518047                                4051.06282810225                3232.57865793317
503681645.66057817877                                1236.07265048276                891.806787780537
503705367.42775073085                                3453.39929346587                2658.41671546947
50374  7125.633642599                                5117.21695043041                3907.96158465374
503758541.49162386685                                6180.12706841107                4778.94374100374
503762134.97670502947                                1232.53650203768                1098.22737733682
503772943.20639125466                                967.708639623655                535.038753110528
5037814040.4073295104                                9415.92859843679                7286.02697743672
503792953.94364499796                                2066.87913119273                1705.17399514545
503831954.42324667146                                1382.65589534542                 1063.0912617533
503841825.33200329112                                1290.75478475086                991.913790706447
503865578.70810885898                                1974.26784357901                979.531746658205
503877992.34455349726                                5741.19413460897                4384.99756094853
503888429.56751182993                                5440.40631325862                4347.65323082113
503893507.57142003251                                2255.57881410464                1767.85189261271
503921651.36219595617                                1151.68205637554                950.059106700896
503942438.64968345679                                1704.83226907877                1406.45475377168
50397 6108.9798351642                                4283.61566947727                3534.16887491167
503993590.32079000389                                2412.96104147117                1884.70133682253
504014299.30521383667                                 3082.4387650316                2352.35599068813
504033662.37377704861                                2540.68880308521                1897.46468045845
5040613817.7580205897                                10387.5184288591                7302.67973875591
504092154.77755920193                                1380.01775210082                1108.41963484753
504101835.91355172245                                1376.28479109892                998.633809674285
50412        39574.78                                         29365.5                        21350.08
504135130.38687946946                                2840.26879164804                1953.02602363509
504169391.43573780681                                6748.45153337614                5155.05458993047
50419        39574.78                                         29365.5                        21350.08
504204357.18678702211                                3411.79531052461                 2342.5171578893
50423  2837.159162757                                1901.88265403611                1435.30085336113
504241555.78533833001                                1115.88595558968                865.094459528985
504264741.37963834031                                3391.43004226745                2691.09610989867
5042712184.0046769611                                8171.88841759045                6326.51001950422
504311716.56091456204                                  994.6569417595                633.291835571235
504325746.74592071794                                4112.43807347838                3266.27930995397
504331549.47462826975                                1045.31883053338                829.851249194049
504385657.41635383326                                4048.37452144028                3215.17269633373
504392532.67675781825                                2556.47669888111                1760.17133959933
504406414.01493169613                                5951.71185958739                4197.54682702247
504412128.99044869881                                1372.27604745258                1072.14127027727
5044216207.8730205969                                12969.4852672446                10706.1191102754
504461683.52904917696                                1135.15337467155                899.139821891168
504489409.66594749961                                 3225.6104665201                1717.80720974936
504497578.03645257356                                5315.77862556952                4385.79049488011
50451 3084.7847684283                                2076.03135636382                 1620.6228446449
50452 1281.4597882893                                 903.56771248036                692.037146692537
504542594.83203607727                                1814.56639154879                1496.99467345407
504596244.08274221854                                4378.53931930077                 3612.4889037006
5046123085.8272013496                                12453.1555508017                8831.36931116749
5046312910.1543749494                                8257.92155306115                6644.62373877376
504662144.52306730046                                1517.98951040837                 1167.9072362882
504696701.77042777991                                4302.20855834879                 3379.8269784093
504713048.83903464548                                2050.09522680752                1604.82621061326
50473 15403.435741637                                12421.4538718402                10108.9541104785
504764313.63395605329                                3278.72704174867                2303.61706321875
5047734902.9838269044                                22371.6657294372                17611.7684693311
50478  1864.557635686                                1329.20997328727                509.474405154099
50479        39574.78                                         29365.5                        21350.08
504805199.82761787247                                3382.54883825728                2696.03534833389
50481 1760.5801746387                                 1111.5394414667                841.891877823621
504824297.80885141069                                2819.83358993934                1992.27331492309
504841473.41611968121                                969.045565583494                784.277842472944
50486 6733.7688872079                                4340.53948559933                3346.55020565619
504906291.86206483557                                3338.96672831065                2459.60931679956
504923150.83541627532                                2016.98196437379                1621.12873751736
504933677.88242362591                                2412.82793274961                1917.74607999807
504941724.49018323477                                1104.85536315164                 886.93425339542
504955465.14470874187                                3880.02763115645                3097.80433462559
504978516.37808940966                                5975.05987193097                4929.75320903023
504983941.93029131028                                2648.58683471803                2066.43738347726
504993974.99822135723                                2042.97398757461                1278.61729565066
505024273.34549625892                                2872.97989645409                2241.34873880301
505063693.44404255143                                2422.74315653866                1925.70394934413
505077226.47504650405                                6003.42584955546                4823.19195917901
505082390.38798587805                                1670.92347628714                1378.47713562724
50509 2822.8302471707                                2015.52402318281                 1593.4689091263
505102332.78383528169                                1493.85012299937                1200.04627825016
505113015.12551778946                                1990.54648050761                1578.82678824046
505131694.53135948389                                1111.81341394755                896.134104671122
505144648.21058929667                                3224.68574829871                2406.85012194646
505153636.79912120076                                2386.65134151652                1896.73698354298
505173427.92352548809                                2549.56015256229                1892.54721956628
5051911227.4472202181                                10577.9015567699                7436.39028770308
505204251.97255501349                                3048.36223639812                2326.30418860692
505221660.51402668971                                1295.37509149096                856.389891214049
505232599.70980182256                                1817.99352230136                1499.82234579604
505242956.75472265733                                2202.31939618441                1627.98599312062
505254942.36680559556                                1753.51350465713                872.893957564997
505266205.12569806239                                4454.50929552083                3401.31582712655
505279575.38482723978                                6170.47399824886                4933.59898197436
505282423.55765007553                                2047.49561273997                1389.68766639875
505291705.94459108639                                1427.57661332225                997.506598605343
505302680.53745048832                                1795.99051027473                1355.11258075849
505312487.09092505152                                1673.64822114865                1314.47603442613
505321961.48315727939                                1409.99387970312                1092.39289612063
505358242.96758970994                                 9090.3811773957                 4596.1938858292
505384129.57978646621                                2700.63092155945                2148.73416771843
50540        880.5852                                590.971543220308                459.419482781472
5054314138.3711460069                                10024.5309296412                8007.43526895687
505442298.49170487243                                1537.68888381326                1159.51014510404
50546 8353.1688056654                                6509.90167610254                5172.73068837565
505471791.55887602405                                1341.88670515195                1077.99774065472
505493919.06734681459                                2519.23796663234                1975.51621793203
505543654.67600787469                                2454.60685834084                1853.85880860226
505557570.84917683016                                5080.45198014826                3942.11301065663
505566354.89487878371                                4562.33365827906                3483.74848886634
505591766.82611874762                                1131.92856539916                908.726179791399
505602591.93592688111                                1812.53157778216                1495.31578022694
505612999.88870399375                                1729.33176711166                1466.04764753288
505629959.74412498714                                8183.89138153878                5928.42547985709
505633508.13195776356                                2246.19270137067                1722.01535189568
50568        880.5852                                        576.3166                        394.0221
505703231.20549785455                                2261.68402180392                 1865.9044840095
505723165.82513000317                                2266.40460399873                 1728.4907876508
505731848.57970966782                                1491.86077445173                 1025.3091296591
505761555.67856684956                                1079.01373641153                808.927656485077
50582 4559.5104838871                                3163.14351292416                2361.01845711843
50585 10272.829127732                                6650.57734578627                5235.66459219201
505879134.04882151521                                5860.65037578945                4607.29344587516
505882854.99626103137                                1920.19442171467                1504.63489263599
5058919902.8448578366                                13440.0149910763                10172.7092040014
505906992.58271576712                                4962.13334352123                3962.43723033139
5059119305.1861768971                                12369.9033935171                9909.20520097913
505944874.99578567283                                 3496.8996624953                2669.21494622493
50596  3138.827591912                                2112.26791396597                 796.22618868687
50597 1372.1248345466                                982.742500075793                762.195840350528
5059935191.8002921778                                22016.9987871238                16131.4791966636
506023038.43795369141                                1941.22901558801                1485.46229372214
50603  1442.623676154                                1005.02183573048                829.052037077381
506061423.59754323669                                987.372791835869                740.680914540227
506081976.14195834914                                1420.62067962968                1100.60571465165
5060910754.9002792188                                7214.19570422669                5587.85027755299
506102609.89729415646                                1732.35171669865                1371.60199534213
506118907.49817262192                                5684.24065681693                4101.98278669628
506156552.05748345765                                6282.11990012748                3387.53593369441
506192119.16618639855                                1499.93773977639                1153.92612797308
506242171.26403473773                                1390.56060845023                1116.90585481771
506253659.75358416442                                2680.41628659632                 2266.9308995532
506267917.68826843805                                5316.56867056559                4144.60691729625
506274129.26823635458                                 2892.6652106441                 2386.5172603526
50629 19439.358413948                                13932.2258950175                11100.0020128354
506301869.58196708378                                1343.37072569657                1040.90384225667
506342427.80466078497                                1748.05053901829                1353.65668346454
5063512101.8377382651                                8670.05286507262                  6902.110461579
506394567.07085149561                                 2247.3948716028                1557.24853779027
506412725.59819117198                                2304.53828090449                1563.74545907007
506451037.38691431213                                743.205069269738                591.394892361128
506462054.28664307152                                1315.75530310849                513.990851288456
506475602.81197514264                                1903.73822207043                 1044.8361229511
506485801.75732194554                                3894.92181078431                1521.13678917342
506543321.93319813159                                 2229.6390110705                1683.49883265924
506556387.99875558804                                4538.95451409698                 3507.6466332604
50656 5711.7197331126                                4128.70283680058                3193.52055991521
506571835.71651298662                                1595.70229066743                1026.00552393615
506582607.27341378176                                941.807197048491                 476.30489278206
506615420.06797042824                                3799.58442223586                3134.80221245007
506621841.54462395155                                1258.25104328875                1050.95451178096
506632398.39066767994                                1711.13312511837                 1350.6414741498
506641629.07731857713                                1136.02464423831                937.140419191221
506692244.75141442504                                1568.59884677683                1294.05067347619
50670 7226.3261196107                                4849.57506030522                3764.03972717642
50671 3588.3215718733                                2589.35952239568                2003.85411418192
506741960.63829406269                                1520.20135372545                1209.07836406914
506762323.14063747558                                1476.79961241829                1125.21548156956
506786256.55726089322                                4199.69911624679                3262.79627983678
506794944.04075826081                                 3546.6076874381                2707.21716298786
506804176.44422950357                                2993.98660631801                2284.73354718025
50681        880.5852                                        576.3166                460.843177080276
506834644.19796158307                                3868.86443385019                2618.85779159362
50684 19462.341519873                                13665.7219184275                11275.1989857936
506871947.00784734694                                1903.56061819074                1352.25507568773
506882518.72387584596                                1792.65072967639                1429.93148806982
50690        880.5852                                        576.3166                        394.0221
506922626.88143075519                                1788.46185440896                1488.33429282362
506961180.25942314249                                779.762588816737                 635.97774184465
50697 1864.9471003284                                1257.70008058985                990.650865503257
506981980.17381195855                                 1331.1178038844                1049.57526923763
506992280.02073341919                                1703.58174445986                1247.99993908931
507004201.53675853745                                4020.85134189873                2071.23638676772
507041226.06491543629                                812.619733977172                610.441625216132
507063556.43320966088                                1724.43415991664                1182.50727330486
5071510816.2814968812                                7296.57766187295                5520.50735245059
507185629.77515634354                                4028.55137267181                3199.35880571081
5071912998.5447858537                                 6315.5567477244                4309.64899390539
50720 3795.5982142453                                2487.83159484173                1977.94334393312
507214172.13128242935                                2894.37064185219                2160.85822460707
507221866.15963100608                                1302.59928645011                1074.57856867021
507235881.11456156595                                4357.50648896929                3270.01369296394
507262870.18094621728                                1924.20872486488                702.163027107291
507274918.75165656393                                3528.40112943957                2693.29809128137
50731 2252.5432001117                                1620.99591370828                1005.75340030856
507322160.34631687326                                1529.25421102537                1176.63175437977
507334816.93831444619                                 3138.5875159762                2500.23418746175
507356683.37033735717                                4230.41945474552                3867.14676301696
507372818.95185267698                                2012.74259553082                1591.25002890814
507383061.47981581886                                2191.28255983354                1671.05933248184
507402149.22869643406                                1501.48433954334                1238.67553621108
507411671.46709449709                                1199.74867206226                929.906940865575
507471816.10248075499                                        576.3166                        394.0221
50748 5091.1237661856                                3418.70147355895                2660.41985035966
507492297.10249982118                                1500.87653446787                968.498029638869
50753 2166.2311252154                                1619.72137555759                1184.10708769019
507557519.05878535152                                5698.30312649254                4596.88398503067
507569949.15705131622                                6981.73405400313                5760.34443753395
507572101.42824873847                                2053.11793818724                1101.97231452359
507591432.66538306935                                982.267942902154                769.591511518408
5076113440.2652973288                                7802.81592575586                6780.45599968661
5076212370.7071185915                                 8862.8751090249                7055.93415079928
507643079.11851452199                                3164.89436446813                2106.91309279611
507654488.58577802396                                2938.38014236615                2079.58589957382
507695045.46200369639                                3421.33778258299                2835.32100255458
5077015829.3514936903                                10614.7624928369                8210.67673484134
507726904.71050576389                                4958.16622762436                 3786.3659257771
507764575.02271814493                                3249.42521960435                2593.93527367422
507803013.64491677562                                1939.10364440351                1518.58839477379
507825415.21776727388                                3635.88817019042                2827.93398829808
50785 4454.8590800844                                2621.29166087678                2245.90729973748
507865690.93927079868                                3831.32710389443                2896.39902383098
5078922052.1242948441                                13852.1576968451                10117.8637497289
507909336.86997725442                                4548.80920452244                3114.31879520019
50791 9140.5554452356                                 5864.8193864267                4610.57705948361
50792 9980.9945952131                                 6428.9118664249                5141.01888824903
507931819.29000294774                                1165.47844047419                935.731349019072
50796 2184.1448717207                                1555.61993043213                1240.53721357315
508014091.12757355548                                2865.86748290815                2364.40687151209
508021721.13876379202                                1085.93085817633                822.027910488349
508053497.81372711553                                2449.00364908814                2020.45899838932
508061552.79766240347                                1638.92965157193                841.645618754221
508072155.18117519022                                1389.05731866664                1085.35860535272
5080810639.1932367958                                6848.28898008993                5477.60718401261
50809 4156.9281517009                                3782.42579065074                2678.80711710524
5081132823.7011532283                                20983.3453449906                16822.2761641711
508123490.89362325431                                2244.89279395626                1759.43532469467
5081323186.5796945712                                14096.0836337076                10161.9208169106
50815 1610.6706335001                                1146.79146484383                872.536819378136
508174798.82016025339                                3127.04337302257                2490.96896225941
50820 2109.2298242842                                1420.43031527686                1119.17135015875
50821  2104.086820417                                 2227.6305334464                1145.61176746766
508224211.11132400956                                2828.97443551129                2205.56871108771
508245492.10625956745                                3941.18027669545                3008.87133417897
508259495.46937986887                                7214.96919951112                4979.66956099233
508292485.05451807898                                1372.62489186986                974.054974908749
508314203.33647261537                                3092.90915827481                2169.63688483089
508331733.07742135119                                 1244.4126670079                964.425073124957
508354516.74636538724                                3133.47275397578                 2338.9220826361
508361049.30283493677                                738.293281104042                  564.0319900849
508377298.88774655365                                4898.20113794018                3801.54458176781
508388817.84589770442                                4778.84125653771                3389.43682784646
508411417.86543835039                                        576.3166                        394.0221
508421656.64736058231                                1087.35278873044                876.969606927627
508433356.09783155559                                1790.69147091782                1269.84077867354
50844        39574.78                                         29365.5                        21350.08
508457613.98161095043                                5634.59033092885                 4243.0183339718
508522963.56893946758                                2829.04503549259                1381.63377206024
